,index,station,station_name,elevation,latitude,longitude,date,mdpr,measurement flag,quality flag,source flag,time of observation,dapr,measurement flag.1,quality flag.1,source flag.1,time of observation.1,prcp,measurement flag.2,quality flag.2,source flag.2,time of observation.2,snwd,measurement flag.3,quality flag.3,source flag.3,time of observation.3,snow,measurement flag.4,quality flag.4,source flag.4,time of observation.4,tmax,measurement flag.5,quality flag.5,source flag.5,time of observation.5,tmin,measurement flag.6,quality flag.6,source flag.6,time of observation.6,tobs,measurement flag.7,quality flag.7,source flag.7,time of observation.7,wt09,measurement flag.8,quality flag.8,source flag.8,time of observation.8,wt01,measurement flag.9,quality flag.9,source flag.9,time of observation.9,wt06,measurement flag.10,quality flag.10,source flag.10,time of observation.10,wt05,measurement flag.11,quality flag.11,source flag.11,time of observation.11,wt02,measurement flag.12,quality flag.12,source flag.12,time of observation.12,wt11,measurement flag.13,quality flag.13,source flag.13,time of observation.13,wt04,measurement flag.14,quality flag.14,source flag.14,time of observation.14,wt08,measurement flag.15,quality flag.15,source flag.15,time of observation.15,wt03,measurement flag.16,quality flag.16,source flag.16,time of observation.16,tminf,tmaxf,avgtempf,date_only,day,month,dayofweek,weekend
120,11254,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140501,-9999, , , ,9999,-9999, , , ,9999,41, , ,W,2400,0, , ,W,9999,0, , ,W,9999,250, , ,W,2400,139, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,57.02,77.0,67.01,2014-05-01 00:00:00.000000000,1,5,3,0
121,11255,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140502,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,222, , ,W,2400,128, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,55.04,71.96,63.5,2014-05-02 00:00:00.000000000,2,5,4,0
122,11256,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140503,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,233, , ,W,2400,139, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,57.02,73.94,65.48,2014-05-03 00:00:00.000000000,3,5,5,1
123,11257,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140504,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,272, , ,W,2400,128, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,55.04,80.96,68.0,2014-05-04 00:00:00.000000000,4,5,6,1
124,11258,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140505,-9999, , , ,9999,-9999, , , ,9999,97, , ,W,2400,0, , ,W,9999,0, , ,W,9999,189, , ,W,2400,100, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,50.0,66.02,58.01,2014-05-05 00:00:00.000000000,5,5,0,0
125,11259,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140506,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,233, , ,W,2400,117, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,53.06,73.94,63.5,2014-05-06 00:00:00.000000000,6,5,1,0
126,11260,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140507,-9999, , , ,9999,-9999, , , ,9999,36, , ,W,2400,0, , ,W,9999,0, , ,W,9999,183, , ,W,2400,128, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,55.04,64.94,59.99,2014-05-07 00:00:00.000000000,7,5,2,0
127,11261,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140508,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,306, , ,W,2400,150, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,59.0,87.08,73.04,2014-05-08 00:00:00.000000000,8,5,3,0
128,11262,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140509,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,244, , ,W,2400,161, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,60.98,75.92,68.45,2014-05-09 00:00:00.000000000,9,5,4,0
129,11263,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140510,-9999, , , ,9999,-9999, , , ,9999,41, , ,W,2400,0, , ,W,9999,0, , ,W,9999,256, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,66.92,78.08,72.5,2014-05-10 00:00:00.000000000,10,5,5,1
130,11264,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140511,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,272, , ,W,2400,167, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,62.06,80.96,71.51,2014-05-11 00:00:00.000000000,11,5,6,1
131,11265,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140512,-9999, , , ,9999,-9999, , , ,9999,20, , ,W,2400,0, , ,W,9999,0, , ,W,9999,300, , ,W,2400,172, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,62.96,86.0,74.48,2014-05-12 00:00:00.000000000,12,5,0,0
132,11266,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140513,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,333, , ,W,2400,172, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,62.96,91.94,77.45,2014-05-13 00:00:00.000000000,13,5,1,0
133,11267,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140514,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,194, , ,W,2400,156, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,60.08,66.92,63.5,2014-05-14 00:00:00.000000000,14,5,2,0
134,11268,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140515,-9999, , , ,9999,-9999, , , ,9999,102, , ,W,2400,0, , ,W,9999,0, , ,W,9999,272, , ,W,2400,189, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,66.02,80.96,73.49,2014-05-15 00:00:00.000000000,15,5,3,0
135,11269,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140516,-9999, , , ,9999,-9999, , , ,9999,572, , ,W,2400,0, , ,W,9999,0, , ,W,9999,222, , ,W,2400,128, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,55.04,71.96,63.5,2014-05-16 00:00:00.000000000,16,5,4,0
136,11270,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140517,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,206, , ,W,2400,111, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,51.98,69.08,60.53,2014-05-17 00:00:00.000000000,17,5,5,1
137,11271,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140518,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,206, , ,W,2400,117, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,53.06,69.08,61.07,2014-05-18 00:00:00.000000000,18,5,6,1
138,11272,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140519,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,233, , ,W,2400,94, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,48.92,73.94,61.43,2014-05-19 00:00:00.000000000,19,5,0,0
139,11273,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140520,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,250, , ,W,2400,133, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,55.94,77.0,66.47,2014-05-20 00:00:00.000000000,20,5,1,0
140,11274,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140521,-9999, , , ,9999,-9999, , , ,9999,41, , ,W,2400,0, , ,W,9999,0, , ,W,9999,267, , ,W,2400,172, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,62.96,80.06,71.51,2014-05-21 00:00:00.000000000,21,5,2,0
141,11275,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140522,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,317, , ,W,2400,183, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,64.94,89.06,77.0,2014-05-22 00:00:00.000000000,22,5,3,0
142,11276,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140523,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,272, , ,W,2400,161, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,60.98,80.96,70.97,2014-05-23 00:00:00.000000000,23,5,4,0
143,11277,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140524,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,256, , ,W,2400,139, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,57.02,78.08,67.55,2014-05-24 00:00:00.000000000,24,5,5,1
144,11278,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140525,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,289, , ,W,2400,156, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,60.08,84.02,72.05,2014-05-25 00:00:00.000000000,25,5,6,1
145,11279,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140526,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,311, , ,W,2400,178, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,64.04,87.98,76.01,2014-05-26 00:00:00.000000000,26,5,0,0
146,11280,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140527,-9999, , , ,9999,-9999, , , ,9999,231, , ,W,2400,0, , ,W,9999,0, , ,W,9999,333, , ,W,2400,206, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,69.08,91.94,80.51,2014-05-27 00:00:00.000000000,27,5,1,0
147,11281,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140528,-9999, , , ,9999,-9999, , , ,9999,8, , ,W,2400,0, , ,W,9999,0, , ,W,9999,311, , ,W,2400,167, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,62.06,87.98,75.02,2014-05-28 00:00:00.000000000,28,5,2,0
148,11282,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140529,-9999, , , ,9999,-9999, , , ,9999,74, , ,W,2400,0, , ,W,9999,0, , ,W,9999,167, , ,W,2400,144, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,57.92,62.06,59.99,2014-05-29 00:00:00.000000000,29,5,3,0
149,11283,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140530,-9999, , , ,9999,-9999, , , ,9999,0,T, ,W,2400,0, , ,W,9999,0, , ,W,9999,244, , ,W,2400,150, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,59.0,75.92,67.46,2014-05-30 00:00:00.000000000,30,5,4,0
150,11284,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140531,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,272, , ,W,2400,161, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,60.98,80.96,70.97,2014-05-31 00:00:00.000000000,31,5,5,1
151,11285,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140601,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,250, , ,W,2400,150, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,59.0,77.0,68.0,2014-06-01 00:00:00.000000000,1,6,6,1
152,11286,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140602,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,278, , ,W,2400,144, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,57.92,82.04,69.98,2014-06-02 00:00:00.000000000,2,6,0,0
153,11287,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140603,-9999, , , ,9999,-9999, , , ,9999,3, , ,W,2400,0, , ,W,9999,0, , ,W,9999,300, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,66.92,86.0,76.46,2014-06-03 00:00:00.000000000,3,6,1,0
154,11288,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140604,-9999, , , ,9999,-9999, , , ,9999,104, , ,W,2400,0, , ,W,9999,0, , ,W,9999,322, , ,W,2400,211, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,69.98,89.96,79.97,2014-06-04 00:00:00.000000000,4,6,2,0
155,11289,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140605,-9999, , , ,9999,-9999, , , ,9999,3, , ,W,2400,0, , ,W,9999,0, , ,W,9999,278, , ,W,2400,189, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,66.02,82.04,74.03,2014-06-05 00:00:00.000000000,5,6,3,0
156,11290,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140606,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,272, , ,W,2400,167, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,62.06,80.96,71.51,2014-06-06 00:00:00.000000000,6,6,4,0
157,11291,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140607,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,300, , ,W,2400,178, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,64.04,86.0,75.02,2014-06-07 00:00:00.000000000,7,6,5,1
158,11292,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140608,-9999, , , ,9999,-9999, , , ,9999,61, , ,W,2400,0, , ,W,9999,0, , ,W,9999,294, , ,W,2400,194, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,66.92,84.92,75.92,2014-06-08 00:00:00.000000000,8,6,6,1
159,11293,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140609,-9999, , , ,9999,-9999, , , ,9999,53, , ,W,2400,0, , ,W,9999,0, , ,W,9999,294, , ,W,2400,211, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,69.98,84.92,77.45,2014-06-09 00:00:00.000000000,9,6,0,0
160,11294,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140610,-9999, , , ,9999,-9999, , , ,9999,198, , ,W,2400,0, , ,W,9999,0, , ,W,9999,311, , ,W,2400,233, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,73.94,87.98,80.96,2014-06-10 00:00:00.000000000,10,6,1,0
161,11295,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140611,-9999, , , ,9999,-9999, , , ,9999,203, , ,W,2400,0, , ,W,9999,0, , ,W,9999,311, , ,W,2400,222, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,71.96,87.98,79.97,2014-06-11 00:00:00.000000000,11,6,2,0
162,11296,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140612,-9999, , , ,9999,-9999, , , ,9999,23, , ,W,2400,0, , ,W,9999,0, , ,W,9999,267, , ,W,2400,217, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,1, , ,W,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,71.06,80.06,75.56,2014-06-12 00:00:00.000000000,12,6,3,0
163,11297,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140613,-9999, , , ,9999,-9999, , , ,9999,56, , ,W,2400,0, , ,W,9999,0, , ,W,9999,283, , ,W,2400,222, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,71.96,82.94,77.45,2014-06-13 00:00:00.000000000,13,6,4,0
164,11298,GHCND:USW00013743,WASHINGTON REAGAN NATIONAL AIRPORT VA US,3.0,38.8483,-77.0341,1970-01-01 00:00:00.020140614,-9999, , , ,9999,-9999, , , ,9999,0, , ,W,2400,0, , ,W,9999,0, , ,W,9999,256, , ,W,2400,189, , ,W,2400,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,-9999, , , ,9999,66.02,78.08,72.05,2014-06-14 00:00:00.000000000,14,6,5,1
